First Name,Last Name,Image,School,Source
Pooja,Chopra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Z1F0D3gAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=Z1F0D3gAAAAJ
Gorkem,Erinc,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=3OGgY7UAAAAJ
Christopher JR,Turkington,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Y6B6ieoAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=Y6B6ieoAAAAJ
MAHSHID,YAGHOUBI,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=69bnpqYAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=69bnpqYAAAAJ
Imam S.,Wahyutama,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MdJB-akAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=MdJB-akAAAAJ
Susan K.,Mikkelsen,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=y0gSGUEAAAAJ
Stephen,Lambden,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-FDTP3MAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=-FDTP3MAAAAJ
Shao-Yu,Lu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7_wgGSkAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=7_wgGSkAAAAJ
Brandon  M.,Genco,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=FJZlKuUAAAAJ
Anabel,Castillo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=U8UaKsUAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=U8UaKsUAAAAJ
Kaylyn,McAnally,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LTChiQYAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=LTChiQYAAAAJ
Sarah,Abboud,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=XI3PIXAAAAAJ
Nivin,Mothi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=il_hhTwAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=il_hhTwAAAAJ
Dan,Landayan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MlrXa2cAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=MlrXa2cAAAAJ
Daniel A.,Winkler,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=pfhu9bsAAAAJ
Leigh,Bernacchi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6ImQOFMAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=6ImQOFMAAAAJ
Cody,Moser,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=G5LKa-IAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=G5LKa-IAAAAJ
Bronwen K.,Maxson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YD39M3gAAAAJ&citpid=8,UC Merced,https://scholar.google.com/citations?hl=en&user=YD39M3gAAAAJ
Francesco,Danzi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JSDPeX0AAAAJ&citpid=6,UC Merced,https://scholar.google.com/citations?hl=en&user=JSDPeX0AAAAJ
Sara Davidson,Squibb,https://scholar.google.com/citations/images/avatar_scholar_128.png,UC Merced,https://scholar.google.com/citations?hl=en&user=tMNEfLkAAAAJ
Jose Luis Susa,Rincon,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vk2qKkYAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=vk2qKkYAAAAJ
